Category,Law? 0/1,State,Subcategory,Year
Dealer regulation,1,Hawaii,Reporting,2005
Dealer regulation,1,Hawaii,Reporting,2005
Dealer regulation,0,Hawaii,Security,2005
Dealer regulation,0,Hawaii,Theft reporting,2005
Dealer regulation,0,Hawaii,Inspections,2006
Dealer regulation,1,Hawaii,Junk guns,2006
Dealer regulation,0,Hawaii,Liability,2006
Dealer regulation,1,Hawaii,Licensing,2006
Dealer regulation,1,Hawaii,Licensing,2006
Dealer regulation,0,Hawaii,Location,2006
Dealer regulation,0,Hawaii,Recordkeeping,2006
Dealer regulation,0,Hawaii,Recordkeeping,2006
Dealer regulation,0,Hawaii,Recordkeeping,2006
Dealer regulation,0,Hawaii,Recordkeeping,2006
Dealer regulation,1,Hawaii,Reporting,2006
Dealer regulation,1,Hawaii,Reporting,2006
Dealer regulation,1,Hawaii,Reporting,2006
Dealer regulation,1,Hawaii,Reporting,2006
Dealer regulation,1,Hawaii,Reporting,2006
Dealer regulation,0,Hawaii,Security,2006
Dealer regulation,0,Hawaii,Theft reporting,2006
Dealer regulation,0,Hawaii,Inspections,2007
Dealer regulation,1,Hawaii,Junk guns,2007
Dealer regulation,0,Hawaii,Liability,2007
Dealer regulation,1,Hawaii,Licensing,2007
Dealer regulation,1,Hawaii,Licensing,2007
Dealer regulation,0,Hawaii,Location,2007
Dealer regulation,0,Hawaii,Recordkeeping,2007
Dealer regulation,0,Hawaii,Recordkeeping,2007
Dealer regulation,0,Hawaii,Recordkeeping,2007
Dealer regulation,0,Hawaii,Recordkeeping,2007
Dealer regulation,1,Hawaii,Reporting,2007
Dealer regulation,1,Hawaii,Reporting,2007
Dealer regulation,1,Hawaii,Reporting,2007
Dealer regulation,1,Hawaii,Reporting,2007
Dealer regulation,1,Hawaii,Reporting,2007
Dealer regulation,0,Hawaii,Security,2007
Dealer regulation,0,Hawaii,Theft reporting,2007
Dealer regulation,0,Hawaii,Inspections,2008
Dealer regulation,1,Hawaii,Junk guns,2008
Dealer regulation,0,Hawaii,Liability,2008
Dealer regulation,1,Hawaii,Licensing,2008
Dealer regulation,1,Hawaii,Licensing,2008
Dealer regulation,0,Hawaii,Location,2008
Dealer regulation,0,Hawaii,Recordkeeping,2008
Dealer regulation,0,Hawaii,Recordkeeping,2008
Dealer regulation,0,Hawaii,Recordkeeping,2008
Dealer regulation,0,Hawaii,Recordkeeping,2008
Dealer regulation,1,Hawaii,Reporting,2008
Dealer regulation,1,Hawaii,Reporting,2008
Dealer regulation,1,Hawaii,Reporting,2008
Dealer regulation,1,Hawaii,Reporting,2008
Dealer regulation,1,Hawaii,Reporting,2008
Dealer regulation,0,Hawaii,Security,2008
Dealer regulation,0,Hawaii,Theft reporting,2008
Dealer regulation,0,Hawaii,Inspections,2009
Dealer regulation,1,Hawaii,Junk guns,2009
Dealer regulation,0,Hawaii,Liability,2009
Dealer regulation,1,Hawaii,Licensing,2009
Dealer regulation,1,Hawaii,Licensing,2009
Dealer regulation,0,Hawaii,Location,2009
Dealer regulation,0,Hawaii,Recordkeeping,2009
Dealer regulation,0,Hawaii,Recordkeeping,2009
Dealer regulation,0,Hawaii,Recordkeeping,2009
Dealer regulation,0,Hawaii,Recordkeeping,2009
Dealer regulation,1,Hawaii,Reporting,2009
Dealer regulation,1,Hawaii,Reporting,2009
Dealer regulation,1,Hawaii,Reporting,2009
Dealer regulation,1,Hawaii,Reporting,2009
Dealer regulation,1,Hawaii,Reporting,2009
Background checks,0,Hawaii,Background checks - mental health records,1999
Background checks,0,Hawaii,Background checks - state records,1999
Background checks,0,Hawaii,Background checks - state records,1999
Background checks,0,Hawaii,Background checks through permits,1999
Background checks,0,Hawaii,Background checks through permits,1999
Background checks,0,Hawaii,Background checks time limit,1999
Background checks,0,Hawaii,Gun shows,1999
Background checks,0,Hawaii,Gun shows,1999
Background checks,0,Hawaii,Universal background checks,1999
Background checks,0,Hawaii,Universal background checks,1999
Background checks,0,Hawaii,Background checks - mental health records,2000
Background checks,0,Hawaii,Background checks - state records,2000
Background checks,0,Hawaii,Background checks - state records,2000
Background checks,0,Hawaii,Background checks through permits,2000
Background checks,0,Hawaii,Background checks through permits,2000
Background checks,0,Hawaii,Background checks time limit,2000
Background checks,0,Hawaii,Gun shows,2000
Background checks,0,Hawaii,Gun shows,2000
Background checks,0,Hawaii,Universal background checks,2000
Background checks,0,Hawaii,Universal background checks,2000
Background checks,0,Hawaii,Background checks - mental health records,2001
Background checks,0,Hawaii,Background checks - state records,2001
Background checks,0,Hawaii,Background checks - state records,2001
Background checks,0,Hawaii,Background checks through permits,2001
Background checks,0,Hawaii,Background checks through permits,2001
Background checks,0,Hawaii,Background checks time limit,2001
Background checks,0,Hawaii,Gun shows,2001
Background checks,0,Hawaii,Gun shows,2001
Background checks,0,Hawaii,Universal background checks,2001
Background checks,0,Hawaii,Universal background checks,2001
Background checks,0,Hawaii,Background checks - mental health records,2002
Background checks,0,Hawaii,Background checks - state records,2002
Background checks,0,Hawaii,Background checks - state records,2002
Background checks,0,Hawaii,Background checks through permits,2002
Background checks,0,Hawaii,Background checks through permits,2002
Background checks,0,Hawaii,Background checks time limit,2002
Background checks,0,Hawaii,Gun shows,2002
Background checks,0,Hawaii,Gun shows,2002
Background checks,0,Hawaii,Universal background checks,2002
Background checks,0,Hawaii,Universal background checks,2002
Background checks,0,Hawaii,Background checks - mental health records,2003
Background checks,0,Hawaii,Background checks - state records,2003
Background checks,0,Hawaii,Background checks - state records,2003
Background checks,0,Hawaii,Background checks through permits,2003
Background checks,0,Hawaii,Background checks through permits,2003
Background checks,0,Hawaii,Background checks time limit,2003
Background checks,0,Hawaii,Gun shows,2003
Background checks,0,Hawaii,Gun shows,2003
Background checks,0,Hawaii,Universal background checks,2003
Background checks,0,Hawaii,Universal background checks,2003
Background checks,0,Hawaii,Background checks - mental health records,2004
Background checks,0,Hawaii,Background checks - state records,2004
Background checks,0,Hawaii,Background checks - state records,2004
Background checks,0,Hawaii,Background checks through permits,2004
Background checks,0,Hawaii,Background checks through permits,2004
Background checks,0,Hawaii,Background checks time limit,2004
Background checks,0,Hawaii,Gun shows,2004
Background checks,0,Hawaii,Gun shows,2004
Background checks,0,Hawaii,Universal background checks,2004
Background checks,0,Hawaii,Universal background checks,2004
Background checks,0,Hawaii,Background checks - mental health records,2005
Background checks,0,Hawaii,Background checks - state records,2005
Background checks,0,Hawaii,Background checks - state records,2005
Background checks,0,Hawaii,Background checks through permits,2005
Background checks,0,Hawaii,Background checks through permits,2005
Background checks,0,Hawaii,Background checks time limit,2005
Background checks,0,Hawaii,Gun shows,2005
Background checks,0,Hawaii,Gun shows,2005
Background checks,0,Hawaii,Universal background checks,2005
Background checks,0,Hawaii,Universal background checks,2005
Background checks,0,Hawaii,Background checks - mental health records,2006
Background checks,1,Hawaii,Background checks - state records,2006
Background checks,1,Hawaii,Background checks - state records,2006
Background checks,1,Hawaii,Background checks through permits,2006
Background checks,1,Hawaii,Background checks through permits,2006
Background checks,1,Hawaii,Background checks time limit,2006
Background checks,0,Hawaii,Gun shows,2006
Background checks,0,Hawaii,Gun shows,2006
Background checks,0,Hawaii,Universal background checks,2006
Background checks,0,Hawaii,Universal background checks,2006
Background checks,0,Hawaii,Background checks - mental health records,2007
Background checks,1,Hawaii,Background checks - state records,2007
Background checks,1,Hawaii,Background checks - state records,2007
Background checks,1,Hawaii,Background checks through permits,2007
Background checks,1,Hawaii,Background checks through permits,2007
Background checks,1,Hawaii,Background checks time limit,2007
Background checks,0,Hawaii,Gun shows,2007
Background checks,0,Hawaii,Gun shows,2007
Background checks,0,Hawaii,Universal background checks,2007
Background checks,0,Hawaii,Universal background checks,2007
Background checks,0,Hawaii,Background checks - mental health records,2008
Background checks,1,Hawaii,Background checks - state records,2008
Background checks,1,Hawaii,Background checks - state records,2008
Background checks,1,Hawaii,Background checks through permits,2008
Background checks,1,Hawaii,Background checks through permits,2008
Background checks,1,Hawaii,Background checks time limit,2008
Background checks,0,Hawaii,Gun shows,2008
Background checks,0,Hawaii,Gun shows,2008
Background checks,0,Hawaii,Universal background checks,2008
Background checks,0,Hawaii,Universal background checks,2008
Background checks,0,Hawaii,Background checks - mental health records,2009
Background checks,1,Hawaii,Background checks - state records,2009
Background checks,1,Hawaii,Background checks - state records,2009
Background checks,1,Hawaii,Background checks through permits,2009
Background checks,1,Hawaii,Background checks through permits,2009
Background checks,1,Hawaii,Background checks time limit,2009
Background checks,0,Hawaii,Gun shows,2009
Background checks,0,Hawaii,Gun shows,2009
Background checks,0,Hawaii,Universal background checks,2009
Background checks,0,Hawaii,Universal background checks,2009
Background checks,0,Hawaii,Background checks - mental health records,2010
Background checks,1,Hawaii,Background checks - state records,2010
Background checks,1,Hawaii,Background checks - state records,2010
Background checks,1,Hawaii,Background checks through permits,2010
Background checks,1,Hawaii,Background checks through permits,2010
Background checks,1,Hawaii,Background checks time limit,2010
Background checks,0,Hawaii,Gun shows,2010
Background checks,0,Hawaii,Gun shows,2010
Background checks,0,Hawaii,Universal background checks,2010
Background checks,0,Hawaii,Universal background checks,2010
Background checks,0,Hawaii,Background checks - mental health records,2011
Background checks,1,Hawaii,Background checks - state records,2011
Background checks,1,Hawaii,Background checks - state records,2011
Background checks,1,Hawaii,Background checks through permits,2011
Background checks,1,Hawaii,Background checks through permits,2011
Background checks,1,Hawaii,Background checks time limit,2011
Background checks,0,Hawaii,Gun shows,2011
Background checks,0,Hawaii,Gun shows,2011
Background checks,0,Hawaii,Universal background checks,2011
Background checks,0,Hawaii,Universal background checks,2011
Background checks,0,Hawaii,Background checks - mental health records,2012
Background checks,1,Hawaii,Background checks - state records,2012
Background checks,1,Hawaii,Background checks - state records,2012
Background checks,1,Hawaii,Background checks through permits,2012
Background checks,1,Hawaii,Background checks through permits,2012
Background checks,1,Hawaii,Background checks time limit,2012
Background checks,0,Hawaii,Gun shows,2012
Background checks,0,Hawaii,Gun shows,2012
Background checks,0,Hawaii,Universal background checks,2012
Background checks,0,Hawaii,Universal background checks,2012
Background checks,0,Hawaii,Background checks - mental health records,2013
Background checks,1,Hawaii,Background checks - state records,2013
Background checks,1,Hawaii,Background checks - state records,2013
Background checks,1,Hawaii,Background checks through permits,2013
Background checks,1,Hawaii,Background checks through permits,2013
Background checks,1,Hawaii,Background checks time limit,2013
Background checks,0,Hawaii,Gun shows,2013
Background checks,0,Hawaii,Gun shows,2013
Concealed carry permitting,0,Hawaii,Permitting,2015
Concealed carry permitting,1,Hawaii,Permitting,2015
Concealed carry permitting,1,Hawaii,Permitting,2015
Concealed carry permitting,1,Hawaii,Permitting,2015
Concealed carry permitting,1,Hawaii,Background checks,2016
Concealed carry permitting,1,Hawaii,Background checks,2016
Concealed carry permitting,1,Hawaii,Background checks,2016
Concealed carry permitting,0,Hawaii,Permitting,2016
Concealed carry permitting,1,Hawaii,Permitting,2016
Concealed carry permitting,1,Hawaii,Permitting,2016
Concealed carry permitting,1,Hawaii,Permitting,2016
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2003
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2003
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2003
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2003
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2003
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2003
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2003
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2003
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2004
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2004
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2004
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2004
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2004
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2004
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2004
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2004
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2005
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2005
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2005
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2005
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2005
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2005
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2005
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2005
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2006
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2006
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2006
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2006
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2006
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2006
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2006
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2006
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2007
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2007
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2007
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2007
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2007
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2007
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2007
Assault weapons and large capacity ammunition magazines,0,Hawaii,Large capacity magazine ban,2007
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2008
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2008
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2008
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2008
Assault weapons and large capacity ammunition magazines,0,Hawaii,Assault weapons ban,2008
Buyer regulation,1,Hawaii,Waiting period,1997
Buyer regulation,1,Hawaii,Waiting period,1997
Buyer regulation,1,Hawaii,Age restrictions,1998
Buyer regulation,1,Hawaii,Age restrictions,1998
Buyer regulation,1,Hawaii,Age restrictions,1998
Buyer regulation,1,Hawaii,Age restrictions,1998
Buyer regulation,0,Hawaii,Bulk purchase limit,1998
Buyer regulation,1,Hawaii,Fingerprinting,1998
Buyer regulation,1,Hawaii,Licensing,1998
Buyer regulation,1,Hawaii,Licensing,1998
Buyer regulation,1,Hawaii,Permitting,1998
Buyer regulation,1,Hawaii,Safety training,1998
Buyer regulation,0,Hawaii,Theft reporting,1998
Buyer regulation,1,Hawaii,Waiting period,1998
Buyer regulation,1,Hawaii,Waiting period,1998
Buyer regulation,1,Hawaii,Age restrictions,1999
Buyer regulation,1,Hawaii,Age restrictions,1999
Buyer regulation,1,Hawaii,Age restrictions,1999
Buyer regulation,1,Hawaii,Age restrictions,1999
Buyer regulation,0,Hawaii,Bulk purchase limit,1999
Buyer regulation,1,Hawaii,Fingerprinting,1999
Buyer regulation,1,Hawaii,Licensing,1999
Buyer regulation,1,Hawaii,Licensing,1999
Buyer regulation,1,Hawaii,Permitting,1999
Buyer regulation,1,Hawaii,Safety training,1999
Buyer regulation,0,Hawaii,Theft reporting,1999
Buyer regulation,1,Hawaii,Waiting period,1999
Buyer regulation,1,Hawaii,Waiting period,1999
Buyer regulation,1,Hawaii,Age restrictions,2000
Buyer regulation,1,Hawaii,Age restrictions,2000
Buyer regulation,1,Hawaii,Age restrictions,2000
Buyer regulation,1,Hawaii,Age restrictions,2000
Buyer regulation,0,Hawaii,Bulk purchase limit,2000
Buyer regulation,1,Hawaii,Fingerprinting,2000
Buyer regulation,1,Hawaii,Licensing,2000
Buyer regulation,1,Hawaii,Licensing,2000
Buyer regulation,1,Hawaii,Permitting,2000
Buyer regulation,1,Hawaii,Safety training,2000
Buyer regulation,0,Hawaii,Theft reporting,2000
Buyer regulation,1,Hawaii,Waiting period,2000
Buyer regulation,1,Hawaii,Waiting period,2000
Buyer regulation,1,Hawaii,Age restrictions,2001
Buyer regulation,1,Hawaii,Age restrictions,2001
Buyer regulation,1,Hawaii,Age restrictions,2001
Buyer regulation,1,Hawaii,Age restrictions,2001
Buyer regulation,0,Hawaii,Bulk purchase limit,2001
Buyer regulation,1,Hawaii,Fingerprinting,2001
Buyer regulation,1,Hawaii,Licensing,2001
Buyer regulation,1,Hawaii,Licensing,2001
Buyer regulation,1,Hawaii,Permitting,2001
Buyer regulation,1,Hawaii,Safety training,2001
Buyer regulation,0,Hawaii,Theft reporting,2001
Buyer regulation,1,Hawaii,Waiting period,2001
Buyer regulation,1,Hawaii,Waiting period,2001
Buyer regulation,1,Hawaii,Age restrictions,2002
Buyer regulation,1,Hawaii,Age restrictions,2002
Buyer regulation,1,Hawaii,Age restrictions,2002
Buyer regulation,1,Hawaii,Age restrictions,2002
Buyer regulation,0,Hawaii,Bulk purchase limit,2002
Buyer regulation,1,Hawaii,Fingerprinting,2002
Buyer regulation,1,Hawaii,Licensing,2002
Buyer regulation,1,Hawaii,Licensing,2002
Buyer regulation,1,Hawaii,Permitting,2002
Buyer regulation,1,Hawaii,Safety training,2002
Buyer regulation,0,Hawaii,Theft reporting,2002
Buyer regulation,1,Hawaii,Waiting period,2002
Buyer regulation,1,Hawaii,Waiting period,2002
Buyer regulation,1,Hawaii,Age restrictions,2003
Buyer regulation,1,Hawaii,Age restrictions,2003
Buyer regulation,1,Hawaii,Age restrictions,2003
Buyer regulation,1,Hawaii,Age restrictions,2003
Buyer regulation,0,Hawaii,Bulk purchase limit,2003
Buyer regulation,1,Hawaii,Fingerprinting,2003
Buyer regulation,1,Hawaii,Licensing,2003
Buyer regulation,1,Hawaii,Licensing,2003
Buyer regulation,1,Hawaii,Permitting,2003
Buyer regulation,1,Hawaii,Safety training,2003
Buyer regulation,0,Hawaii,Theft reporting,2003
Buyer regulation,1,Hawaii,Waiting period,2003
Buyer regulation,1,Hawaii,Waiting period,2003
Buyer regulation,1,Hawaii,Age restrictions,2004
Buyer regulation,1,Hawaii,Age restrictions,2004
Buyer regulation,1,Hawaii,Age restrictions,2004
Buyer regulation,1,Hawaii,Age restrictions,2004
Buyer regulation,0,Hawaii,Bulk purchase limit,2004
Buyer regulation,1,Hawaii,Fingerprinting,2004
Buyer regulation,1,Hawaii,Licensing,2004
Buyer regulation,1,Hawaii,Licensing,2004
Buyer regulation,1,Hawaii,Permitting,2004
Buyer regulation,1,Hawaii,Safety training,2004
Buyer regulation,0,Hawaii,Theft reporting,2004
Buyer regulation,1,Hawaii,Waiting period,2004
Buyer regulation,1,Hawaii,Waiting period,2004
Buyer regulation,1,Hawaii,Age restrictions,2005
Buyer regulation,1,Hawaii,Age restrictions,2005
Buyer regulation,1,Hawaii,Age restrictions,2005
Buyer regulation,1,Hawaii,Age restrictions,2005
Buyer regulation,0,Hawaii,Bulk purchase limit,2005
Buyer regulation,1,Hawaii,Fingerprinting,2005
Buyer regulation,1,Hawaii,Licensing,2005
Buyer regulation,1,Hawaii,Licensing,2005
Buyer regulation,1,Hawaii,Permitting,2005
Buyer regulation,1,Hawaii,Safety training,2005
Buyer regulation,0,Hawaii,Theft reporting,2005
Buyer regulation,1,Hawaii,Waiting period,2005
Buyer regulation,1,Hawaii,Waiting period,2005
Buyer regulation,1,Hawaii,Age restrictions,2006
Buyer regulation,1,Hawaii,Age restrictions,2006
Buyer regulation,1,Hawaii,Age restrictions,2006
Buyer regulation,1,Hawaii,Age restrictions,2006
Buyer regulation,0,Hawaii,Bulk purchase limit,2006
Buyer regulation,1,Hawaii,Fingerprinting,2006
Buyer regulation,1,Hawaii,Licensing,2006
Buyer regulation,1,Hawaii,Licensing,2006
Buyer regulation,1,Hawaii,Permitting,2006
Buyer regulation,1,Hawaii,Safety training,2006
Buyer regulation,0,Hawaii,Theft reporting,2006
Buyer regulation,1,Hawaii,Waiting period,2006
Buyer regulation,1,Hawaii,Waiting period,2006
Buyer regulation,1,Hawaii,Age restrictions,2007
Buyer regulation,1,Hawaii,Age restrictions,2007
Buyer regulation,1,Hawaii,Age restrictions,2007
Buyer regulation,1,Hawaii,Age restrictions,2007
Buyer regulation,0,Hawaii,Bulk purchase limit,2007
Buyer regulation,1,Hawaii,Fingerprinting,2007
Buyer regulation,1,Hawaii,Licensing,2007
Buyer regulation,1,Hawaii,Licensing,2007
Buyer regulation,1,Hawaii,Permitting,2007
Dealer regulation,0,Hawaii,Security,2009
Dealer regulation,0,Hawaii,Theft reporting,2009
Dealer regulation,0,Hawaii,Inspections,2010
Dealer regulation,1,Hawaii,Junk guns,2010
Dealer regulation,0,Hawaii,Liability,2010
Dealer regulation,1,Hawaii,Licensing,2010
Dealer regulation,1,Hawaii,Licensing,2010
Dealer regulation,0,Hawaii,Location,2010
Dealer regulation,0,Hawaii,Recordkeeping,2010
Dealer regulation,0,Hawaii,Recordkeeping,2010
Dealer regulation,0,Hawaii,Recordkeeping,2010
Dealer regulation,0,Hawaii,Recordkeeping,2010
Dealer regulation,1,Hawaii,Reporting,2010
Dealer regulation,1,Hawaii,Reporting,2010
Dealer regulation,1,Hawaii,Reporting,2010
Dealer regulation,1,Hawaii,Reporting,2010
Dealer regulation,1,Hawaii,Reporting,2010
Dealer regulation,0,Hawaii,Security,2010
Dealer regulation,0,Hawaii,Theft reporting,2010
Dealer regulation,0,Hawaii,Inspections,2011
Dealer regulation,1,Hawaii,Junk guns,2011
Dealer regulation,0,Hawaii,Liability,2011
Dealer regulation,1,Hawaii,Licensing,2011
Dealer regulation,1,Hawaii,Licensing,2011
Dealer regulation,0,Hawaii,Location,2011
Dealer regulation,0,Hawaii,Recordkeeping,2011
Dealer regulation,0,Hawaii,Recordkeeping,2011
Dealer regulation,0,Hawaii,Recordkeeping,2011
Dealer regulation,0,Hawaii,Recordkeeping,2011
Dealer regulation,1,Hawaii,Reporting,2011
Dealer regulation,1,Hawaii,Reporting,2011
Dealer regulation,1,Hawaii,Reporting,2011
Dealer regulation,1,Hawaii,Reporting,2011
Dealer regulation,1,Hawaii,Reporting,2011
Dealer regulation,0,Hawaii,Security,2011
Dealer regulation,0,Hawaii,Theft reporting,2011
Dealer regulation,0,Hawaii,Inspections,2012
Dealer regulation,1,Hawaii,Junk guns,2012
Dealer regulation,0,Hawaii,Liability,2012
Dealer regulation,1,Hawaii,Licensing,2012
Dealer regulation,1,Hawaii,Licensing,2012
Dealer regulation,0,Hawaii,Location,2012
Dealer regulation,0,Hawaii,Recordkeeping,2012
Dealer regulation,0,Hawaii,Recordkeeping,2012
Dealer regulation,0,Hawaii,Recordkeeping,2012
Dealer regulation,0,Hawaii,Recordkeeping,2012
Dealer regulation,1,Hawaii,Reporting,2012
Dealer regulation,1,Hawaii,Reporting,2012
Dealer regulation,1,Hawaii,Reporting,2012
Dealer regulation,1,Hawaii,Reporting,2012
Dealer regulation,1,Hawaii,Reporting,2012
Dealer regulation,0,Hawaii,Security,2012
Dealer regulation,0,Hawaii,Theft reporting,2012
Dealer regulation,0,Hawaii,Inspections,2013
Dealer regulation,1,Hawaii,Junk guns,2013
Dealer regulation,0,Hawaii,Liability,2013
Dealer regulation,1,Hawaii,Licensing,2013
Dealer regulation,1,Hawaii,Licensing,2013
Dealer regulation,0,Hawaii,Location,2013
Dealer regulation,0,Hawaii,Recordkeeping,2013
Dealer regulation,0,Hawaii,Recordkeeping,2013
Dealer regulation,0,Hawaii,Recordkeeping,2013
Dealer regulation,0,Hawaii,Recordkeeping,2013
Dealer regulation,1,Hawaii,Reporting,2013
Dealer regulation,1,Hawaii,Reporting,2013
Dealer regulation,1,Hawaii,Reporting,2013
Dealer regulation,1,Hawaii,Reporting,2013
Dealer regulation,1,Hawaii,Reporting,2013
Dealer regulation,0,Hawaii,Security,2013
Dealer regulation,0,Hawaii,Theft reporting,2013
Dealer regulation,0,Hawaii,Inspections,2014
Dealer regulation,1,Hawaii,Junk guns,2014
Dealer regulation,0,Hawaii,Liability,2014
Dealer regulation,1,Hawaii,Licensing,2014
Dealer regulation,1,Hawaii,Licensing,2014
Dealer regulation,0,Hawaii,Location,2014
Dealer regulation,0,Hawaii,Recordkeeping,2014
Dealer regulation,0,Hawaii,Recordkeeping,2014
Dealer regulation,0,Hawaii,Recordkeeping,2014
Dealer regulation,0,Hawaii,Recordkeeping,2014
Dealer regulation,1,Hawaii,Reporting,2014
Dealer regulation,1,Hawaii,Reporting,2014
Dealer regulation,1,Hawaii,Reporting,2014
Dealer regulation,1,Hawaii,Reporting,2014
Dealer regulation,1,Hawaii,Reporting,2014
Dealer regulation,0,Hawaii,Security,2014
Dealer regulation,0,Hawaii,Theft reporting,2014
Dealer regulation,0,Hawaii,Inspections,2015
Dealer regulation,1,Hawaii,Junk guns,2015
Dealer regulation,0,Hawaii,Liability,2015
Dealer regulation,1,Hawaii,Licensing,2015
Dealer regulation,1,Hawaii,Licensing,2015
Dealer regulation,0,Hawaii,Location,2015
Dealer regulation,0,Hawaii,Recordkeeping,2015
Dealer regulation,0,Hawaii,Recordkeeping,2015
Dealer regulation,0,Hawaii,Recordkeeping,2015
Dealer regulation,0,Hawaii,Recordkeeping,2015
Dealer regulation,1,Hawaii,Reporting,2015
Dealer regulation,1,Hawaii,Reporting,2015
Dealer regulation,1,Hawaii,Reporting,2015
Dealer regulation,1,Hawaii,Reporting,2015
Dealer regulation,1,Hawaii,Reporting,2015
Dealer regulation,0,Hawaii,Security,2015
Dealer regulation,0,Hawaii,Theft reporting,2015
Dealer regulation,0,Hawaii,Inspections,2016
Dealer regulation,1,Hawaii,Junk guns,2016
Dealer regulation,0,Hawaii,Liability,2016
Dealer regulation,1,Hawaii,Licensing,2016
Dealer regulation,1,Hawaii,Licensing,2016
Dealer regulation,0,Hawaii,Location,2016
Dealer regulation,0,Hawaii,Recordkeeping,2016
Dealer regulation,0,Hawaii,Recordkeeping,2016
Dealer regulation,0,Hawaii,Recordkeeping,2016
Dealer regulation,0,Hawaii,Recordkeeping,2016
Dealer regulation,1,Hawaii,Reporting,2016
Dealer regulation,1,Hawaii,Reporting,2016
Dealer regulation,1,Hawaii,Reporting,2016
Dealer regulation,1,Hawaii,Reporting,2016
Dealer regulation,1,Hawaii,Reporting,2016
Dealer regulation,0,Hawaii,Security,2016
Dealer regulation,0,Hawaii,Theft reporting,2016
Dealer regulation,0,Hawaii,Inspections,2017
Dealer regulation,1,Hawaii,Junk guns,2017
Dealer regulation,0,Hawaii,Liability,2017
Dealer regulation,1,Hawaii,Licensing,2017
Dealer regulation,1,Hawaii,Licensing,2017
Dealer regulation,0,Hawaii,Location,2017
Dealer regulation,0,Hawaii,Recordkeeping,2017
Dealer regulation,0,Hawaii,Recordkeeping,2017
Dealer regulation,0,Hawaii,Recordkeeping,2017
Dealer regulation,0,Hawaii,Recordkeeping,2017
Dealer regulation,1,Hawaii,Reporting,2017
Dealer regulation,1,Hawaii,Reporting,2017
Dealer regulation,1,Hawaii,Reporting,2017
Dealer regulation,1,Hawaii,Reporting,2017
Dealer regulation,1,Hawaii,Reporting,2017
Dealer regulation,0,Hawaii,Security,2017
Dealer regulation,0,Hawaii,Theft reporting,2017
Domestic violence,0,Hawaii,Restraining order,1991
